experiment_id,benchmark_name,M,instance_id,n_sys,d,state_count,state_dim,rank_tol,rank,expected_rank,rank_equals_M,lambda_min,lambda_max,gram_trace,condition_number,max_offdiag_abs,pairwise_fidelity_mean,pairwise_fidelity_max,benchmark_seed,data_seed,ensemble_seed,benchmark_internal_seed,existing_gram_rank_numeric,rank_matches_existing,state_generation,stateprep_operation,stateprep_decomposition,label_payload
exact_haar_d8,Exact Haar D8,6,0,3,8,6,8,1e-10,6,6,True,0.16621395919604542,2.5400555585323836,6.0,15.281842576991071,0.6388762586114649,0.12749558324338398,0.40816287381738336,20260504,20360504,20260504,1994040886,6,True,normalized_complex_gaussian,qml.StatePrep,MottonenStatePreparation,"{""nested_prefix_count"": 6}"
exact_haar_d8,Exact Haar D8,6,1,3,8,6,8,1e-10,6,6,True,0.05886885176102245,2.7385983148601962,6.0,46.52032837293158,0.639594524185014,0.15059089926985225,0.4090811553674544,20260505,20360505,20260505,980209883,6,True,normalized_complex_gaussian,qml.StatePrep,MottonenStatePreparation,"{""nested_prefix_count"": 6}"
exact_haar_d8,Exact Haar D8,6,2,3,8,6,8,1e-10,6,6,True,0.16604623384854122,2.2617024922434226,6.0,13.620920148700455,0.5540785619299635,0.10667923128057119,0.30700305279037643,20260506,20360506,20260506,768071746,6,True,normalized_complex_gaussian,qml.StatePrep,MottonenStatePreparation,"{""nested_prefix_count"": 6}"
exact_haar_d8,Exact Haar D8,6,3,3,8,6,8,1e-10,6,6,True,0.05830538978971514,2.2331164220542696,6.0,38.300342903259065,0.7762013413482715,0.1001256022595597,0.6024885223108558,20260507,20360507,20260507,1734564141,6,True,normalized_complex_gaussian,qml.StatePrep,MottonenStatePreparation,"{""nested_prefix_count"": 6}"
exact_haar_d8,Exact Haar D8,6,4,3,8,6,8,1e-10,6,6,True,0.10261227508273611,2.5155348520687957,5.999999999999999,24.51495057526523,0.5871327184613966,0.13968060719176326,0.3447248290878696,20260508,20360508,20260508,636702486,6,True,normalized_complex_gaussian,qml.StatePrep,MottonenStatePreparation,"{""nested_prefix_count"": 6}"
exact_haar_d8,Exact Haar D8,6,5,3,8,6,8,1e-10,6,6,True,0.03524993440179621,2.235565762701658,6.0,63.42042334659612,0.5589233726560056,0.12316556021415555,0.3123953365011641,20260509,20360509,20260509,1157600670,6,True,normalized_complex_gaussian,qml.StatePrep,MottonenStatePreparation,"{""nested_prefix_count"": 6}"
exact_haar_d8,Exact Haar D8,6,6,3,8,6,8,1e-10,6,6,True,0.07529094606621102,2.413004075662117,6.0,32.049060368296026,0.5799833457993171,0.14804755213072196,0.3363806814045702,20260510,20360510,20260510,569379569,6,True,normalized_complex_gaussian,qml.StatePrep,MottonenStatePreparation,"{""nested_prefix_count"": 6}"
exact_haar_d8,Exact Haar D8,6,7,3,8,6,8,1e-10,6,6,True,0.0765860101845659,2.4396857197387156,6.0,31.855500944092483,0.5828820413771743,0.11948671685901015,0.3397514741600219,20260511,20360511,20260511,281726802,6,True,normalized_complex_gaussian,qml.StatePrep,MottonenStatePreparation,"{""nested_prefix_count"": 6}"
exact_haar_d8,Exact Haar D8,6,8,3,8,6,8,1e-10,6,6,True,0.1301776082803509,2.0110140662703366,6.0,15.448233323963137,0.43632115587720677,0.10047141452712403,0.19037615106602176,20260512,20360512,20260512,2018255730,6,True,normalized_complex_gaussian,qml.StatePrep,MottonenStatePreparation,"{""nested_prefix_count"": 6}"
exact_haar_d8,Exact Haar D8,6,9,3,8,6,8,1e-10,6,6,True,0.20803259676830976,2.416494934798867,6.0,11.61594371429285,0.5955720422424852,0.12948021835090756,0.3547060575008845,20260513,20360513,20260513,139065776,6,True,normalized_complex_gaussian,qml.StatePrep,MottonenStatePreparation,"{""nested_prefix_count"": 6}"
exact_haar_d8,Exact Haar D8,7,0,3,8,7,8,1e-10,7,7,True,0.07534884337696104,3.095152220079241,7.0,41.07763412630733,0.6471918184732175,0.15171489700556912,0.4188572498986701,20260504,20360504,20260504,1994040886,7,True,normalized_complex_gaussian,qml.StatePrep,MottonenStatePreparation,"{""nested_prefix_count"": 7}"
exact_haar_d8,Exact Haar D8,7,1,3,8,7,8,1e-10,7,7,True,0.049629685164439136,2.9438379823775698,7.0,59.31607207709833,0.639594524185014,0.14476337712250764,0.4090811553674544,20260505,20360505,20260505,980209883,7,True,normalized_complex_gaussian,qml.StatePrep,MottonenStatePreparation,"{""nested_prefix_count"": 7}"
exact_haar_d8,Exact Haar D8,7,2,3,8,7,8,1e-10,7,7,True,0.0425634352984945,2.3517524127743745,7.0,55.25288070104524,0.5540785619299635,0.09843802977281978,0.30700305279037643,20260506,20360506,20260506,768071746,7,True,normalized_complex_gaussian,qml.StatePrep,MottonenStatePreparation,"{""nested_prefix_count"": 7}"
exact_haar_d8,Exact Haar D8,7,3,3,8,7,8,1e-10,7,7,True,0.03379347394286783,2.3224341866120617,7.0,68.72433981006014,0.7762013413482715,0.1012446235878172,0.6024885223108558,20260507,20360507,20260507,1734564141,7,True,normalized_complex_gaussian,qml.StatePrep,MottonenStatePreparation,"{""nested_prefix_count"": 7}"
exact_haar_d8,Exact Haar D8,7,4,3,8,7,8,1e-10,7,7,True,0.06403229899027107,2.8650944188034075,6.999999999999999,44.744519000305196,0.7110538171616968,0.15362391014070714,0.5055975309002197,20260508,20360508,20260508,636702486,7,True,normalized_complex_gaussian,qml.StatePrep,MottonenStatePreparation,"{""nested_prefix_count"": 7}"
exact_haar_d8,Exact Haar D8,7,5,3,8,7,8,1e-10,7,7,True,0.014379084091730233,2.6989480698236252,7.0,187.69958174010938,0.5723547760355184,0.13679601100141495,0.3275899896506685,20260509,20360509,20260509,1157600670,7,True,normalized_complex_gaussian,qml.StatePrep,MottonenStatePreparation,"{""nested_prefix_count"": 7}"
exact_haar_d8,Exact Haar D8,7,6,3,8,7,8,1e-10,7,7,True,0.02744731958638192,2.4716867941416463,7.0,90.05202808102187,0.5799833457993171,0.12171774362618397,0.3363806814045702,20260510,20360510,20260510,569379569,7,True,normalized_complex_gaussian,qml.StatePrep,MottonenStatePreparation,"{""nested_prefix_count"": 7}"
exact_haar_d8,Exact Haar D8,7,7,3,8,7,8,1e-10,7,7,True,0.05057531651993025,2.7681759600985885,7.0,54.73373476580679,0.5828820413771743,0.1208606363897412,0.3397514741600219,20260511,20360511,20260511,281726802,7,True,normalized_complex_gaussian,qml.StatePrep,MottonenStatePreparation,"{""nested_prefix_count"": 7}"
exact_haar_d8,Exact Haar D8,7,8,3,8,7,8,1e-10,7,7,True,0.05163981447867658,2.3074321283995136,7.0,44.6831994207166,0.5399696316357029,0.10873874000007,0.2915672030887967,20260512,20360512,20260512,2018255730,7,True,normalized_complex_gaussian,qml.StatePrep,MottonenStatePreparation,"{""nested_prefix_count"": 7}"
exact_haar_d8,Exact Haar D8,7,9,3,8,7,8,1e-10,7,7,True,0.08754769618899383,2.4627022704968144,7.0,28.12983525209446,0.5955720422424852,0.1315401588512567,0.3547060575008845,20260513,20360513,20260513,139065776,7,True,normalized_complex_gaussian,qml.StatePrep,MottonenStatePreparation,"{""nested_prefix_count"": 7}"
exact_haar_d8,Exact Haar D8,8,0,3,8,8,8,1e-10,8,8,True,0.002732558384581048,3.1672685744997975,8.0,1159.08541693809,0.6471918184732175,0.14018817733878172,0.4188572498986701,20260504,20360504,20260504,1994040886,8,True,normalized_complex_gaussian,qml.StatePrep,MottonenStatePreparation,"{""nested_prefix_count"": 8}"
exact_haar_d8,Exact Haar D8,8,1,3,8,8,8,1e-10,8,8,True,0.01707414638573925,3.2312642703286025,7.999999999999999,189.2489496884854,0.6644393650889785,0.14432336218379255,0.4414796698798448,20260505,20360505,20260505,980209883,8,True,normalized_complex_gaussian,qml.StatePrep,MottonenStatePreparation,"{""nested_prefix_count"": 8}"
exact_haar_d8,Exact Haar D8,8,2,3,8,8,8,1e-10,8,8,True,0.020657610427927173,2.885710808417141,8.0,139.6923820635095,0.6443812724444946,0.11760655515839513,0.415227224277186,20260506,20360506,20260506,768071746,8,True,normalized_complex_gaussian,qml.StatePrep,MottonenStatePreparation,"{""nested_prefix_count"": 8}"
exact_haar_d8,Exact Haar D8,8,3,3,8,8,8,1e-10,8,8,True,0.023453255706949054,2.339235803209382,8.0,99.74034447235746,0.7762013413482715,0.08893105147751545,0.6024885223108558,20260507,20360507,20260507,1734564141,8,True,normalized_complex_gaussian,qml.StatePrep,MottonenStatePreparation,"{""nested_prefix_count"": 8}"
exact_haar_d8,Exact Haar D8,8,4,3,8,8,8,1e-10,8,8,True,0.032206825881722044,2.9959322525168686,7.999999999999998,93.02165520810028,0.7110538171616968,0.14291227068935486,0.5055975309002197,20260508,20360508,20260508,636702486,8,True,normalized_complex_gaussian,qml.StatePrep,MottonenStatePreparation,"{""nested_prefix_count"": 8}"
exact_haar_d8,Exact Haar D8,8,5,3,8,8,8,1e-10,8,8,True,0.00994628966974877,3.0332871318864916,8.0,304.9666994027038,0.5723547760355184,0.14133554248106536,0.3275899896506685,20260509,20360509,20260509,1157600670,8,True,normalized_complex_gaussian,qml.StatePrep,MottonenStatePreparation,"{""nested_prefix_count"": 8}"
exact_haar_d8,Exact Haar D8,8,6,3,8,8,8,1e-10,8,8,True,0.005257862812760761,2.765345731028369,8.0,525.944823877282,0.639374684978269,0.12346855838871769,0.4087999877910607,20260510,20360510,20260510,569379569,8,True,normalized_complex_gaussian,qml.StatePrep,MottonenStatePreparation,"{""nested_prefix_count"": 8}"
exact_haar_d8,Exact Haar D8,8,7,3,8,8,8,1e-10,8,8,True,0.024938716324896706,3.0023992101913115,8.0,120.39108874236521,0.5828820413771743,0.1254376214990293,0.3397514741600219,20260511,20360511,20260511,281726802,8,True,normalized_complex_gaussian,qml.StatePrep,MottonenStatePreparation,"{""nested_prefix_count"": 8}"
exact_haar_d8,Exact Haar D8,8,8,3,8,8,8,1e-10,8,8,True,0.03036782562432827,2.5722586148231494,8.0,84.70341757898075,0.5461371074556547,0.11578099084872649,0.2982657401400293,20260512,20360512,20260512,2018255730,8,True,normalized_complex_gaussian,qml.StatePrep,MottonenStatePreparation,"{""nested_prefix_count"": 8}"
exact_haar_d8,Exact Haar D8,8,9,3,8,8,8,1e-10,8,8,True,0.005979545601246152,2.5736344575080783,8.0,430.4063601374202,0.5955720422424852,0.11691738478850563,0.3547060575008845,20260513,20360513,20260513,139065776,8,True,normalized_complex_gaussian,qml.StatePrep,MottonenStatePreparation,"{""nested_prefix_count"": 8}"
